category,description,title,institute,timestamp,site,credits,id
Visual & Media Arts,"This advanced course for graphic arts students covers the design, layout, and format of books. Students design a book with images that is the culmination of all they have learned. This book is included in their portfolio. The course is required of all graphic arts students and is offered spring semester only. Prerequisite: Design Communication I (VMA232) or approval of department chair.",Publication Design,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-234
Visual & Media Arts,"This course focuses on development of the skills and concepts necessary for digital video production. Students learn the advanced use of the HDV digital camcorder microphones, the field audio mixer and lighting techniques. The course uses images and materials acquired in the course in its co-requisite class, Video Post Production (VMA242), in order to complete a final project counting for both courses. Topics covered include fiction and non-fiction production techniques, including research, script development and interviewing. Discussion of theoretical issues in applied media aesthetics will be an integral and essential part of the class. Prerequisite: Elements of Video Production (VMA141) or permission of instructor. Co-requisite: Video Post Production (VMA242).",Advanced Video Production,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-241
Visual & Media Arts,"This course delivers an intensive workshop in digital nonlinear post-production software, theory and techniques. Students work in-depth with Final Cut Pro and will also explore other aspects of the Final Cut Studio package, including Live Type, Soundworks Pro, and Motion. The course also provides a solid foundation in the theory and aesthetics of film and video editing by examining the history and development of the editing process. The course uses images and materials acquired in its co-requisite course, Advanced Video Production (VMA241) in order to complete a Final Project counting for both courses. Prerequisite: Elements of Video Production (VMA141) or permission of instructor. Co-requisite: Advanced Video Production (VMA241).",Video Post-Production,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-242
Visual & Media Arts,"The approach and content of this course focuses on producing a work of professional quality for use as a portfolio presentation of student achievement. Drawing on skills they have acquired in previous production courses, students will write, shoot, and edit a high-quality video program, including audio sweetening, digital composite effects, and graphics, modeling their activities on a real-world production atmosphere. Actual production activities depend on project production schedule and needs. Prerequisites: Advanced Video Production (VMA241) and Video Post Production (VMA242) or permission of instructor.",Projects in Video Production,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-243
Visual & Media Arts,"This course is an intensive survey of all aspects of pre-production planning for video and multimedia productions. Special emphasis is given to the process of writing for the media, including idea development, preparation of proposals, treatments, storyboards and scripts that clearly define message, intent and audience. A variety of storytelling methods and approaches to the creative process will be explored, including the dramatic, educational, corporate and documentary formats. In addition, the fundamentals of production management will be presented, including script breakdown, production scheduling, resource planning, and budgeting. Students will be expected to utilize skills gained in this class in subsequent media production classes. Prerequisite: Elements of Video Production (VMA141).",Media Project Planning,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-244
Visual & Media Arts,"This course will cover basic techniques for multi-track studio recording. Topics will include: microphone techniques and placement, tracking and overdubbing, mixing and digital editing, and use of outboard equipment. Use of ProTools software in a recording environment is emphasized. Prerequisite: Introduction to Audio Technology (VMA151).",Audio Studio Production,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-252
Visual & Media Arts,"This course addresses the unique design issues involved in creating web pages. Students learn to develop graphics and media, to integrate content and media elements, and to create visually attractive communicative, and effective pages for electronic delivery. The course gives special attention to software applications used in the creation of web page design and graphics. Prerequisite: Digital Imaging with Photoshop (VMA105).",Design for the World Wide Web,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-271
Visual & Media Arts,"This course will familiarize students with the aesthetic and technical requirements of using digital methods to combine video, photo, graphics, text and other visual elements. Through lecture, demonstration and hands-on projects, students will learn behavior-based animation, transfer modes, particle dynamics and simulation design, stylized title animation, blue screen keying techniques, DVD motion menu design, key framing, and integration with Final Cut Pro and DVD Studio Pro. Prerequisite: Digital Imaging with Photoshop (VMA105).",Motion Graphics & Compositing,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-273
Visual & Media Arts,"This course provides students the technical and aesthetic skills needed to design and author professional DVDs. Through lectures and hands-on exercises, students will learn the stages of the DVD authoring process, including initial planning and storyboarding, menus and buttons, design and navigation, and burning and replication. Prerequisites: Digital Imaging with Photoshop (VMA105) and Elements of Video Production (VMA141). Recommended prerequisite: Advanced Video Production (VMA241) and Video Post-Production (VMA242)",DVD Authoring,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-274
Visual & Media Arts,"Learn digital application interactive design from the ground up in this comprehensive, practical class. Students start by clarifying the goals for the digital application and target audience, and then learn common design processes including basic design elements; page layouts; project site plan; visual design in  Photoshop and optimized graphic generation (e.g., optimized images, buttons, and titles). Students will learn to research and develop the visual design for user interface and interaction for digital applications. Prerequisites: Photoshop (VMA105) or instructor permission.",Interactive Design I,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-275
Visual & Media Arts,"This is a practical class teaching interactive visual design from conception to completion. Students start by coming up with an idea for and examining the needs of their design projects, then define the target audience and behavior, page layouts, project planning/site maps, and techniques to smooth their workflow. Students will choose their digital applications(s) (e.g., website, Apple IPhone) for their projects. The final visual designs are ready to be delivered for development and implementation. Prerequisites: Interactive Design I (VMA275), or the permission of the instructor.",Interactive Design II,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-276
Visual & Media Arts,"In this course Visual Design majors will refine, expand on, and assemble existing portfolio content for transfer to 4-year design programs, internships, and entry-level employment. The portfolio content is evidence of the student's abilities in design, concept development, and technical skills. Students will produce a resume and self-marketing materials. They will learn presentation techniques and participate in portfolio review. Prerequisite: Grade of C or better in Visual Design I (VMA232). Pre/Co-requisite: Visual Design Lab II (VMA233).",Visual Design Portfolio,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-290
Visual & Media Arts,"Required in the Graphic Design Program, this course is designed to provide students with practical experience in a professional setting and preparation for a successful career in the graphic design field. Designation of Internship site will be based on student academic and career goals. The internship is paired with in-class learning and weekly meetings with the instructor and/or the representative of the designated business or agency. Prerequisite: Design Communication I (VMA232).",Graphic Design Internship,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-299G
Visual & Media Arts,"This internship course is dedicated to field experience in a professional job situation and is recommended as a final semester course. Students arrange for placement at an internship site with the departmental supervisor in the semester previous to the actual internship. Site experience requires 120-150 hours, as well as a personal project related to the internship. Prerequisite: Advanced Video Production (VMA241) or permission of department chair.",Media Communication Internship,Bunker Hill Community College,,www.bhcc.mass.edu,3,VMA-299M
Theatre,"This course covers a total approach to the actor's art and stresses the use of body and voice. It includes improvisation, theater games, and sensory exercises with eventual involvement in scene study and character development. This course meets General Education ""Humanities"" Requirement Area 6.",Acting I,Bunker Hill Community College,,www.bhcc.mass.edu,3,THE-107
Theatre,This scene study class covers intensive work with imagery and improvisation to heighten actors' abilities to perform roles dynamically. The course focuses on students' discovering their strengths as they learn to trust their impulses and create characters that are vulnerable and compelling. Each participant works on two scenes. Prerequisite: Acting I (THE107).,Acting II,Bunker Hill Community College,,www.bhcc.mass.edu,3,THE-108
Theatre,"This course covers practical training in acting, costuming, makeup, lighting, and stage management related to the production performed by each class. All students work as crewmembers and are encouraged to audition for roles in the play. Students may repeat this course three times, earning one credit for each repetition.",Play Production Workshop,Bunker Hill Community College,,www.bhcc.mass.edu,3,THE-109
Theatre,"This course explores improvisation both as an art and also as the basis for developing roles for stage and on-camera work. Students develop spontaneity, narrative skills, the ability to work off a partner, and to make strong choices on stage. Students work with the repertoire of comedy improvisation groups, with more dramatic and naturalistic improvisation groups, and with more dramatic and naturalistic improvisation situations. Students may repeat this course three times, earning one credit for each repetition.",Improvisation,Bunker Hill Community College,,www.bhcc.mass.edu,3,THE-111
Theatre,"This course frees the body and voice from habitual tensions and patterns and opens and expands the possibilities for vocal and physical expressiveness. Voice training focuses on the cultivation of a flexible and expressive voice and the development of interpretive skills. Movement focuses on body awareness, control, and flexibility for the stage.",Voice and Movement,Bunker Hill Community College,,www.bhcc.mass.edu,3,THE-113
Theatre,"This course introduces students to various approaches to writing for the stage. Components of playwriting, which include narrative, structure, plot, character, dialogue, and setting, as well as the concept of ""theatre"", will be explored. Through reading and discussion of short works by a selection of playwrights, students will garner a sense of the development of playwriting while also being exposed to various playwriting genres. During the semester, students will create short works for the stage. Weekly writing exercises will be shared and discussed in class.",Playwriting,Bunker Hill Community College,,www.bhcc.mass.edu,3,THE-115
Spanish,"This course, for students with little or no previous knowledge of Spanish, covers an introduction to the sounds and structures of Spanish and the development of basic skills needed for understanding and speaking Spanish. The course is not intended for native speakers or for students who have studied this language within the last three years.",Elementary Spanish I,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPN-101
Spanish,"This continuation course of Elementary Spanish I (SPN101) emphasizes conversational skills and simple readings. The course meets General Education ""Humanities"" Requirement Area 6. Prerequisite: Elementary Spanish I (SPN101) or one year of high school Spanish.",Elementary Spanish II,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPN-102
Spanish,This course covers a review of basic language skills and emphasizes conversational and reading skills. Prerequisite: Elementary Spanish II (SPN102) or two years of high school Spanish or permission of instructor.,Intermediate Spanish I,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPN-201
Spanish,"This continuation course of Intermediate Spanish I (SPN201), emphasizes self-expression through speaking, reading, and writing. Prerequisite: Intermediate Spanish I (SPN201) or three years of high school Spanish or permission of instructor.",Intermediate Spanish II,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPN-202
Sports Management,"This course examines the issues of management and organizational behavior within the context of the sports industry. Students will gain a comprehensive view of the procedures and operations of sports organizations and enterprises and will examine processes such as budgeting, marketing, event management, and labor relations that are necessary for the successful administration of these organizations. The Principles of Sport Management course is designed for individuals with interests in careers that combine management skills and knowledge of the sports industry. Prerequisite: Introduction to Business (BUS101).",Principles of Sport Management,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPM-101
Sports Management,"This course is the study of the interaction between psychological variables and performance in sports and physical activity. This course is designed to help students both learn and then apply practical as well as theoretical information as it relates to the psychology of sport. The course includes topics such as optimal performance, correlation, motivation, co-action effect, self-actualization, psycho-behavioral techniques, self-efficacy, and the general health benefits of sport participation. This introductory course is ideal for students who wish to work with athletes in some capacity, pursue a career in sports management, or plan on working with individuals in the health and fitness industry. Prerequisite: Principles of Psychology (PSY101).",Psychology of Sport,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPM-201
Sports Management,"This course provides students with an understanding of the complexity involved in major sports events and facilities in relation to their social, cultural, and physical environment. Topics include the analysis of goals and resources, the development of revenue streams, design and planning, scheduling and operations, staff management, and the implementation of programming. Risk management and security issues reflective of today's environment will be discussed. Prerequisite: Principles of Sport Management (SPM101).",Sport Facility and Event Management,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPM-211
Sports Management,"This course will examine the legal issues concerning the areas of amateur and professional sports. Discussion of amateur sports includes the roles, rules and activities of the NCAA and questions involving amateurism, eligibility, sex discrimination and antitrust. This course is designed to introduce students to the legal, business, and policy issues and disputes that arise in the world of amateur and professional sports. Discussion of professional sports includes professional sports leagues, labor relations, contractual questions and representation. Issues important to both areas include violence in sports, drug testing, criminal, tort issues, and sponsorship endorsements. Prerequisite: Principles of Sport Management (SPM101).",Sport Law and Ethics,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPM-213
Sports Management,"This course takes an in-depth look at fundamental marketing practices as applied to various sport venues and provides a detailed analysis of sport as a product, sport consumer markets, and sport product markets. Students will become familiar with marketing strategies applied to specific segments of the sport industry including amateur, college, professional and recreational markets. Students will prepare and organize marketing, promotional, and public relations campaigns applied to the sport and leisure industry. Legal issues and other challenges facing the sport industry will also be examined. Prerequisite: Principles of Sport Management (SPM101).",Sport Marketing and Promotion,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPM-215
Sports Management,"Through case discussion, lecture, videos, guest speakers, and field research, this course provides the student with a series of concepts, framework, analytical techniques and management decision-making skills to enable him/her to anticipate and critically examine and evaluate some of the problems, issues, opportunities, facing a sport business enterprise. This course should be taken in student's final semester. Prerequisite: Principles of Sport Management (SPM101).",Seminar in Sport Management,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPM-217
Sports Management,This course enhances the academic experience for students. All internships take place at pre-approved sites. Students engage in activities that improve knowledge of the practical world of work and help them gain professional experience. The internship experience applies resources gained from students' study to improve the quality of their contributions to the employer. A faculty coordinator supervises and grades all courses. Students are responsible for following all guidelines in the BHCC Internship Handbook. Prerequisite: Department Chair approval.,Sport Management Internship,Bunker Hill Community College,,www.bhcc.mass.edu,3,SPM-299
Sonography,This course focuses on detailed cross-sectional anatomy as it relates to sonographic imaging. This study of serial sectional anatomy helps sonographic students gain knowledge of the human body needed for the practical application of ultrasound. In class scanning will occur on a routine basis. Prerequisite: Admission to General Sonography Program. Co-requisite: Anatomy/Physiology/Lab II (BIO204).,Cross Sectional Anatomy,Bunker Hill Community College,,www.bhcc.mass.edu,4,SON-113
Sonography,"This course familiarizes the student with interpretation of normal and abnormal sonographic findings of the abdominal cavity. Related scanning techniques and associated Color Flow and Doppler are described. Sonographic/medical terminology, pathophysiology, clinical presentation and associated laboratory findings as they relate to abdominal sonography will be covered. Prerequisite: Cross-Sectional Anatomy (SON113). Co-requisite: General Sonography Clinical I (SON121).",Abdominal Ultrasound,Bunker Hill Community College,,www.bhcc.mass.edu,3,SON-115
Sonography,"This course consists of a lecture component and hands on component. The student will have the opportunity to apply knowledge that they have gained via lecture directly to hands on scanning applications. Topics addressed include proper machine set up, annotation of the equipment with reference to anatomy and basic images. Students will be exposed to the various scan planes and transducer orientations that are utilized in daily practice as a sonographer. In addition, exam protocols and pathology will be discussed. The student will have the opportunity to use the equipment in the classroom. Prerequisite: Cross-Sectional Anatomy (SON113). Co-requisite: General Sonography Clinical I (SON121).",Ultrasound Scanning and Pathology,Bunker Hill Community College,,www.bhcc.mass.edu,4,SON-117
Sonography,"This hybrid course will familiarize the student with interpretation of normal and abnormal sonographic findings of subspecialty exams. This course will also have a hybrid and in class component for an introduction to neurosonography. Related scanning techniques and associated Color Flow and Doppler are described. Sonographic/medical terminology, pathophysiology, clinical presentation and associated laboratory findings as they relate to subspecialty sonography and neurosonography will be covered. Prerequisite: Cross-Sectional Anatomy (SON113). Co-requisite: General Sonography Clinical I (SON121).",Subspecialty Sonography and Neurosonography,Bunker Hill Community College,,www.bhcc.mass.edu,3,SON-119
Sonography,"This course is the hands on application of ultrasound in the hospital setting. Scanning skills are developed during this clinical. Students will be performing supervised ultrasounds and present daily cases to sonographers and or physicians. Students will become acquainted with the responsibilities needed to work in the ultrasound setting. Clinical will take place 3 days a week. Prerequisite: Cross-Sectional Anatomy (SON113). Co-requisites: Abdominal Ultrasound (SON115), Ultrasound Scanning and Pathology (SON117), and Subspecialty Sonography/Neurosonography (SON119).",General Sonography Clinical I,Bunker Hill Community College,,www.bhcc.mass.edu,3,SON-121
Sonography,"This hybrid course is a combination of classroom teaching and an online learning experience. This course continues with the presentation and physics of ultrasound. Special attention is given to the Doppler affect and its relevance in the field of general sonography. Sonographic artifacts, harmonics, contrast agents, bioeffects and safety are covered as well. Review from Ultrasound Instrumentation I is covered in the form of online weekly registry review tests. Prerequisite: Ultrasound Instrumentation (MIG105). Co-requisite: General Sonography Clinical III (SON223).",General Sonography Clinical II,Bunker Hill Community College,,www.bhcc.mass.edu,3,SON-123
Sonography,"This hybrid course presents Physics of Ultrasound to the performance and instrumentation used in the general sonographic practice. A review of the basic laws and instruments are also discussed as they relate to the specific topics of the Doppler effect, sonographic artifacts. Special emphasis is placed on bioeffects and safety in the performance of General Sonography. The advancements in sonographic applications and instrumentation such as harmonics, 3D are explored as well as the use of contrast agents; Review from Ultrasound Physics I is covered in the form of online assignments and testing. Prerequisite: Ultrasound Physics/Instrumentation (MIG105). Co-requisite: General Sonography Clinical III (SON223).",Ultrasound Physics and Instrumentation for the General Sonographer,Bunker Hill Community College,,www.bhcc.mass.edu,2,SON-213
Sonography,This hybrid course is a combination of classroom teaching and online learning experience. Course topics include a review of abdominal and subspecialty sonography. Interesting sonographic cases will be presented for review. Articles from the Journal of Ultrasound in Medicine and the Journal of Diagnostic Medical Sonography will be reviewed and discussed. Registry practice exams will be taken online on a regular basis. Prerequisite: Abdominal Ultrasound (SON115). Co-requisite: General Sonography Clinical III (SON223).,Advanced General Sonography I,Bunker Hill Community College,,www.bhcc.mass.edu,2,SON-215
Sonography,This hybrid course is a combination of classroom teaching and online learning experience. Course topics include a review of obstetrical and gynecological sonography as well as physics and instrumentation. Interesting sonographic cases will be presented for review. Articles from the Journal of Ultrasound in Medicine and the Journal of Diagnostic Medical Sonography will be reviewed and discussed. Registry practice exams will be taken online on a regular basis. Prerequisite: Advanced General Sonography (SON215). Co-requisite: General Sonography Clinical IV (SON225).,Advanced General Sonography II,Bunker Hill Community College,,www.bhcc.mass.edu,2,SON-217
Sonography,"This course familiarizes the student with interpretation of normal sonographic findings of gynecological and first, second and third trimester sonography. All measurement techniques including gestational dating will be discussed. Abnormal sonographic findings as they relate to gynecology and the first trimester will be covered. Related scanning techniques and associated Color Flow and Doppler are described. Sonographic/medical terminology, pathophysiology, clinical presentation and associated laboratory findings as they relate to gynecology and the first trimester will be covered. Prerequisite: General Sonography Clinical II (SON123). Co-requisite: General Sonography Clinical III (SON223).",Obstetrical/Gynecological Sonography I,Bunker Hill Community College,,www.bhcc.mass.edu,3,SON-219
Sonography,"This course is a continuation of Obstetrical/Gynecology Sonography I. Abnormal sonographic findings as they relate to second and third trimesters will be covered. Fetal anomalies as well as maternal disease will be discussed. Related scanning techniques and associated Color Flow and Doppler are described. Sonographic/medical terminology, pathophysiology, clinical presentation and associated laboratory findings as they relate to the second and third trimesters will be covered. Prerequisite: Obstetrical/Gynecological Sonography I (SON219) Co-requisite: General Sonography Clinical IV (SON225).",Obstetrical and Gynecological II,Bunker Hill Community College,,www.bhcc.mass.edu,3,SON-221
Sonography,"This course is the hands on application of ultrasound in the hospital setting. Scanning skills are developed during this clinical. Students will be performing supervised ultrasounds and present daily cases to sonographers and or physicians. Students will become acquainted with the responsibilities needed to work in the ultrasound setting. Clinical will take place 3 days a week. Prerequisite: General Sonography Clinical II (SON123). Co-requisites: Obstetrical and Gynecological Sonography I (SON219), Advanced General Sonography (SON215), and Diagnostic Instrumentation (SON213).",General Sonography Clinical III,Bunker Hill Community College,,www.bhcc.mass.edu,3,SON-223
Sonography,This course is the hands on application of ultrasound in the hospital setting. Scanning skills are developed during this clinical. Students will be performing supervised ultrasounds and present daily cases to sonographers and or physicians. Students will become acquainted with the responsibilities needed to work in the ultrasound setting. Clinical will take place 3 days a week. Prerequisite: General Sonography Clinical III (SON223). Corequisites: Obstetrical and Gynecology Sonography II (SON221) and Advanced General Sonography (SON217).,General Sonography Clinical IV,Bunker Hill Community College,,www.bhcc.mass.edu,3,SON-225
Sonography,This course is the hands on application of ultrasound in the hospital setting. Scanning skills are developed during this clinical. Students will be performing supervised ultrasounds and present daily cases to sonographers and or physicians. Students will become acquainted with the responsibilities needed to work in the ultrasound setting. Clinical will take place 3 days a week. Prerequisite: General Sonography Clinical IV (SON225).,General Sonography Clinical V,Bunker Hill Community College,,www.bhcc.mass.edu,3,SON-227
Sociology,This course covers an introduction to the concepts and theories of society and social institutions. The course meets General Education 'Individual and Society' Requirement Area 2. Prerequisite: Academic Reading III (ESL098) or Reading Skills II (RDG095) or co-enrollment in integrated courses or exemption from reading requirement by placement testing.,Principles of Sociology,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-101
Sociology,"This course demonstrates the way that the basic concepts and techniques developed by cultural anthropologists help us understand various cultures and intercultural relations. Through ethnographic readings and films, students learn about kinship, gender, ethnicity, religion, and social change in a variety of cultures. The course increases awareness of cultural dimensions of human experience and the diversity and flexibility of human cultures. The course meets General Education ""Individual and Society"" Requirement Area 2. Prerequisite: Academic Reading III (ESL098) or Reading Skills II (RDG095) or co-enrollment in integrated courses or exemption from reading requirement by placement testing.",Cultural Anthropology,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-109
Sociology,"Presented in four basic sections, this course covers an introduction to the field of physical anthropology, genetics, human evolution, and evolution of behavior. Module topics include the background of physical anthropology; man in the natural world; practical genetics; classification within the human species; homo sapiens; homo erectus; the Australopithecines; evolution review; what was before man; evolution of behavior; where do we go from here? This course is offered through the Center for Self-Directed Learning only.",Physical Anthropology,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-110
Sociology,"This course critically examines contemporary social problems by applying national and global sociological perspectives to the issues of poverty, racial and ethnic inequalities, sexuality, crime, and the environment. Students explore the systemic causes of social problems. How does a social problem become defined? What are the causes of various social problems? What can be done about them? Students may be expected to participate in service-learning projects in order to apply course materials to real world efforts to solve social problems. Prerequisites: Grade of C or better in Principles of Sociology (SOC101) and College Writing I (ENG111).",Social Problems,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-203
Sociology,"This course will explore how social institutions are created and maintained.  Their impact on individual and social lives will be analyzed. Concepts like bureaucracy, power, conflict, functionalism, and stratification will be discussed in detail.  Some of the organizations to be focused upon include: education, government, economic organizations, health care, social services, sports, religion, the family, and communication/media.  This course will empower students with concepts and skills that will help them to better understand how social structures work and interact with each other.  An open systems approach will be used in this course. Prerequisites: Grade of C or better in Principles of Sociology (SOC101) and College Writing I (ENG111).",Sociology of Organizations,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-204
Sociology,"This course covers the problems of social issues of contemporary urban life. It covers individuals' responses to cultural, racial, political, institutional, educational, economic, and other challenges of city life. Prerequisite: Principles of Sociology (SOC101).",Urban Sociology,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-205
Sociology,"The course analyzes the nature and types of juvenile behavior that violate the law. Students study issues such as socialization, deviant roles, social processes, the special attributes of youth, and historical attitudes toward childhood and adolescence. Topics include family juvenile court, correctional institutions, causes of delinquency, the female delinquent, and prevention and treatment of delinquency.",Juvenile Delinquency,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-206
Sociology,"This course examines various aspects of crime from the perspective of the sociologist. The course emphasizes social structure/social process theories of social disorganization and crime causation. Other topics include the history of criminology, the nature and extent of crime, the measurement of crime, criminal typologies, public order crime, victims, and victimization. Prerequisite: Principles of Psychology (PSY101) or Principles of Sociology (SOC101).",Criminology,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-207
Sociology,"This course examines psychological and sociological factors related to the dynamics of family life. The course covers the process of the growth and adjustment of each family member as the family structure changes. Students discuss the historical, contemporary, and future family. Prerequisite: one introductory Behavioral Science course.",The Family,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-211
Sociology,"This survey course examines issues dealing with homosexuality from the perspective of the sociologist. The course emphasizes the essentialist/constructionist debate; facts and myths about homosexuality; the influence of prejudice and discrimination on the lives of gay men, lesbians and their families; and the homosexual culture/community/lifestyle. Other topics include coming out issues, development of gay and lesbian identities, the needs of a gay family member, gay history, gay spirituality, the AIDS crisis, and the gay liberation movement and its impact on contemporary culture.",Sociology of Homosexuality,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-225
Sociology,"This course explores issues of color, gender, class, and caste as they exit in contemporary American society. The impact of ""hate"" groups on American life and culture will be explored through the concept of ""difference"" and the ideas of superiority and inferiority. Topics to be discussed include racism, sexism, multiculturalisms and Eurocentrism. Prerequisite: Principles of Sociology (SOC101) or Principles of Psychology (PSY101) or Cultural Anthropology (SOC109).","Race, Class, and Gender",Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-227
Sociology,"This course deciphers the explicit and implicit message contained in films that has to do with the organization and structure of culture and society from the past to the present. The course covers the idea that, like all art forms, films are created in a social context and express a particular point of view through the characters, themes, motifs, and visual styles they embody.",Sociology of Film,Bunker Hill Community College,,www.bhcc.mass.edu,3,SOC-229
Surgical Technology,"This course is an introduction to the profession of surgical technology. The foundation and theory of the practice of Surgical Technology are presented to the student in conjunction with hands on experience in surgical technology, standard precautions, surgical equipment and instrumentation, and the care of the surgical patient. The introduction to the clinical setting is presented in the lab. The surgical conscience is defined and developed as well as standards of professionalism. Prerequisite: admission into the Surgical Technology Program.",Surgical Technology I,Bunker Hill Community College,,www.bhcc.mass.edu,5,SGT-105
Surgical Technology,This course focuses on the introduction of surgical specialties. During clinical placement students participate in the corresponding surgical interventions as they apply to each specialty. Prerequisites: Basic Anatomy/Physiology/Lab (BIO107)or Human Biology/Lab (BIO108) and Surgical Technology I (SGT105).,Surgical Technology II,Bunker Hill Community College,,www.bhcc.mass.edu,8,SGT-106
Surgical Technology,"This course provides a direct focus on performance in the clinical setting. Students participate as independent members of the surgical team, demonstrating beginning level competence of advanced skills and anticipation of surgical needs. Classroom discussions will include legal, ethical, moral issues, or incidents, emergencies, and understanding the surgical patient's reaction to stress and illness. Prerequisite: Surgical Technology II(SGT106), PMTXXX, and Human Growth and Development (PSY213).",Surgical Technology III,Bunker Hill Community College,,www.bhcc.mass.edu,3,SGT-107
Surgical Technology,"This course covers an introduction to the profession of Central Processing. It introduces principles of microbiology, technical functions, and functional areas as applied to Central Processing. The course covers the process of infection and disease transmission. It also covers manual and mechanical decontamination and disinfection. Course meets: 2 hrs. lecture.",Central Processing I,Bunker Hill Community College,,www.bhcc.mass.edu,2,SGT-109
Surgical Technology,"During clinical practice at local medical centers, students participate in corresponding central processing functions. A minimum of 90 hours of clinical is required. People working in central processing can apply for prior learning assessment credits.",Central Processing I Clinical,Bunker Hill Community College,,www.bhcc.mass.edu,2,SGT-109A
Surgical Technology,"This course introduces high and low temperature sterilization, sterile packaging and storage. The chemistry of Sterilization is presented. Quality control, risk management regulations and recommendations and recommended practices are introduced. Inventory management and principles of purchasing are also introduced. Course meets 2 hrs lecture. Prerequisites: Central Processing I (SGT109), Writing Skills I (ENG090), Foundations of Mathematics (MAT093) and Reading Skills I (RDG090).",Central Processing II,Bunker Hill Community College,,www.bhcc.mass.edu,2,SGT-110
Surgical Technology,During clinical experience students participate in applications of theory to actual practice. A minimum of 90 hrs of clinical is required. Prerequisites: Central Processing I (SGT109) and Central Processing Clinical (SGT111) with a grade of C or better.,Central Processing II Clinical,Bunker Hill Community College,,www.bhcc.mass.edu,2,SGT-110A
Surgical Technology,This course is clinically focused with students focusing on clinical skills acquisition. Students develop both depth and breadth of experience during clinical rotation. Course meets the first night to discuss clinical placement. 6 hrs clinical. Prerequisite: Central Processing I (SGT109) with a grade of C or better. People working in Central Processing can apply for Prior Learning Assessment credits.,Central Processing Clinical,Bunker Hill Community College,,www.bhcc.mass.edu,2,SGT-111
Surgical Technology,"This course covers the principles and practices of surgical asepsis that must be maintained in the operating room. This course will cover a brief introduction to microbiology with emphasis on infection control in the surgical setting. The course will cover sterilization, disinfection and antisepsis and the role of the surgical Technologist as it applies to these principles.  Prerequisites: Admission into the Surgical Technology Program.",Asepsis for Surgical Technology,Bunker Hill Community College,,www.bhcc.mass.edu,2,SGT-115
Surgical Technology,"This course provides students with an opportunity to advance their knowledge of surgical procedures through the use of case studies. The seminar will be an online course that focuses on discussion of surgical specialties, complications, new technologies and the role of the surgical technologist as they advance from student to employee. Prerequisites: Surgical Technology II (SGT106) and Human Growth and Development (PSY213).",Surgical Seminar,Bunker Hill Community College,,www.bhcc.mass.edu,4,SGT-116
Science,"This course will introduce students to the major aspects of formal scientific communication. Students will learn how to read scientific papers or posters, listen to conference presentations, search primary sources, write lab reports in the style of a scientific paper, and to present experimental results in both poster and oral presentation formats. Students will use assignments from previous science courses as the foundation for their own paper, poster and oral presentations.  This course is recommended for all STEM majors and will provide students with the communication skills required for research internships.  This course may be used as a career elective for all science and engineering programs. Course meets: 3 hour lecture.  Prerequisites: Completion of at least two college-level science or engineering courses (BIO 195 or above, CHM 201 or above, PHY 201 or above, ENR 101 or above) or permission of instructor.",Interpretation and Presentation of Scientific Research,Bunker Hill Community College,,www.bhcc.mass.edu,3,SCI-221
Russian,This course will introduce students to the Russian language and culture. The course focuses on useful vocabulary and basic concepts of grammar essential for leading simple conversations in everyday situations. The course offers a unique insight into the life of Russian people. Students will master the Cyrillic alphabet and major pronunciation rules necessary for reading in Russian. No prior knowledge of Russian is required.,Elementary Russian I,Bunker Hill Community College,,www.bhcc.mass.edu,3,RUS-101
